gene_id	gene_short_name	locus	FPKM_ECT095_R1	FPKM_ECT095_R2	FPKM_ECT105_R1	FPKM_ECT105_R2	FPKM_ECT115_R1	FPKM_ECT115_R2	FPKM_ECT125_R1	FPKM_ECT125_R2	FPKM_MES095_R1	FPKM_MES095_R2	FPKM_MES105_R1	FPKM_MES105_R2	FPKM_MES115_R1	FPKM_MES115_R2	FPKM_MES125_R1	FPKM_MES125_R2
ENSMUSG00000021023	1110008L16Rik	chr12:55299576-55382533	9.40802	9.70698	9.65565	8.46082	9.71375	10.6574	10.3248	11.2773	7.67593	8.51142	7.43003	8.27935	6.77139	7.65636	7.68345	7.46362
ENSMUSG00000021024	Psma6	chr12:55384221-55418454	139.52	134.797	125.808	115.42	120.177	116.93	127.056	118.386	200.377	150.772	146.809	140.102	132.579	144.191	128.312	112.903
ENSMUSG00000021025	Nfkbia	chr12:55489409-55492647	5.60974	7.61604	7.52407	7.23834	13.0173	9.65149	17.7988	11.0193	5.48538	5.53636	8.56998	9.2783	16.355	14.6869	25.0497	18.0602
ENSMUSG00000021027	Ralgapa1	chr12:55602895-55821167	5.19411	9.01562	5.41689	9.6355	5.97432	10.342	6.11809	11.431	3.7183	8.21797	4.32708	7.60866	6.08058	8.59955	6.24875	12.9503
ENSMUSG00000021028	Mbip	chr12:56328302-56345894	6.8679	10.0092	4.89627	8.0357	4.50516	9.46917	5.61193	8.69992	8.74292	10.3274	5.78296	9.60328	6.50976	9.70641	5.83379	9.69242
ENSMUSG00000021032	Ngb	chr12:87097530-87102539	0	0.0306522	0	0.0616632	0	0.18846	0.0461391	0.0349358	0.0224465	0.0311181	0.0309638	0.112532	0	0.0378993	0	0.0359
ENSMUSG00000021033	Gstz1	chr12:87147164-87164723	16.869	14.1764	15.9202	18.5063	15.9136	19.2164	16.3911	17.525	7.94353	8.40081	7.82	8.63917	10.3754	9.94826	10.8089	11.0566
ENSMUSG00000021036	Sptlc2	chr12:87305057-87388355	8.54975	8.86692	11.5951	9.21218	8.79465	9.57207	8.92375	9.33925	5.92106	7.31062	6.92615	6.57302	7.29974	7.17218	7.71826	8.66712
ENSMUSG00000021037	Ahsa1	chr12:87266478-87273979	110.243	109.124	104.681	83.4303	104.466	85.7617	91.0637	78.8882	141.796	142.857	118.75	111.125	115.977	114.303	68.6994	79.1674
ENSMUSG00000021038	Vipas39	chr12:87238872-87266256	17.4691	16.3813	17.7094	17.9907	22.2338	20.8821	18.7029	19.7507	14.5501	14.5216	17.2768	18.4185	18.0398	16.8407	16.7776	19.117
ENSMUSG00000021039	Snw1	chr12:87449909-87472274	61.931	59.9824	64.24	54.2096	54.6177	56.5814	54.7501	51.5744	60.9949	58.2398	65.703	57.2479	63.2829	60.6025	56.7208	56.0821
ENSMUSG00000021040	Slirp	chr12:87443895-87452206	38.5553	46.758	41.5587	43.9903	43.0188	44.15	40.0103	40.8611	55.0769	47.0962	45.0309	44.2319	43.8097	43.9957	46.595	40.9129
ENSMUSG00000021044	Adck1	chr12:88360553-88461720	7.56454	7.66503	10.7376	9.21343	7.89503	8.21447	6.86239	6.99992	7.30599	7.5576	6.54372	5.55989	6.55595	6.26716	5.7458	5.98101
ENSMUSG00000021047	Nova1	chr12:46694516-46818929	0.497636	1.25326	0.303165	0.763995	0.286213	0.659272	0.381012	0.528174	0.546405	1.63921	0.393017	0.764059	0.597331	0.70947	0.626675	1.1669
ENSMUSG00000021048	Mthfd1	chr12:76255297-76319803	78.0527	72.9929	66.2718	56.9972	57.1288	54.4414	71.8231	54.8478	56.4289	56.7182	49.2506	42.0993	44.7437	42.9648	32.6509	32.1014
ENSMUSG00000021051	Ppp2r5e	chr12:75450880-75596245	17.4135	22.1837	18.5633	22.2364	19.7917	22.0045	20.6961	23.755	15.5167	23.8352	17.9719	20.8368	18.8607	25.0186	16.9518	24.2444
ENSMUSG00000021054	Sgpp1	chr12:75714248-75735729	1.7674	2.08366	1.8075	2.27619	2.38978	1.94138	2.14091	2.29438	2.98632	3.65719	1.97983	3.16877	2.48448	3.33079	3.49152	3.95694
ENSMUSG00000021055	Esr2	chr12:76120418-76177259	0.0283607	0.0494393	0.0424729	0.316458	0.176411	0.32961	0.284062	0.61891	0.0440549	0.0334601	0.050455	0.0806388	0.0645254	0.142635	0.269174	0.251384
ENSMUSG00000021056	Tex21	chr12:76198685-76246746	0	0	0	0	0	0	0.0459149	0.028511	0	0	0	0	0	0	0	0
ENSMUSG00000021057	Akap5	chr12:76324890-76334153	0.530797	0.494308	0.416275	0.3266	0.527283	0.298607	0.182888	0.416494	0.244562	0.2778	0.610334	0.853279	1.17642	0.786562	1.02051	0.946775
ENSMUSG00000021061	Sptb	chr12:76580487-76710547	5.0817	3.98879	1.59985	2.07736	4.37444	3.96143	2.09511	2.01537	2.76547	3.87029	4.35547	5.16267	2.23946	3.45709	0.362201	1.25722
ENSMUSG00000021062	Rab15	chr12:76797959-76822908	27.6432	22.2456	52.1929	36.3418	41.6716	47.2154	55.4769	50.9097	1.60559	0.906244	1.98534	1.74344	4.06164	2.25709	4.50842	2.78978
ENSMUSG00000021065	Fut8	chr12:77238124-77476338	31.0921	37.8323	18.8778	15.9459	8.56443	10.2764	4.97445	5.80894	10.7564	13.1969	11.8858	12.3882	12.206	13.3524	9.47298	13.3043
ENSMUSG00000021066	Atl1	chr12:69893104-69966417	0.318255	0.569488	0.878943	0.480236	0.383783	0.836506	0.537657	1.04099	0.209519	0.547168	0.136444	0.211459	0.180587	0.225603	0.235854	0.556047
ENSMUSG00000021067	Sav1	chr12:69965011-69987002	22.0212	24.3367	23.5755	25.5552	19.4231	22.3284	18.4533	20.6678	20.1893	25.2836	18.7806	24.4256	20.0817	24.0822	20.6348	26.4608
ENSMUSG00000021068	Nin	chr12:70011434-70113717	6.03973	8.18481	6.58217	6.96035	6.33674	6.59696	5.00456	7.532	4.66471	7.39572	4.65452	5.7813	5.8697	6.05536	4.1475	7.88345
ENSMUSG00000021069	Pygl	chr12:70190810-70231488	35.0109	36.3095	33.672	29.5908	14.726	22.8973	13.9688	18.3458	1.28203	1.29744	1.5028	1.04939	2.56511	0.995722	4.76777	4.10086
ENSMUSG00000021070	Bdkrb2	chr12:105563225-105595237	0.404036	0.221723	1.36293	1.63897	1.20068	2.27143	4.10402	4.00493	0	0.0132408	0.0444861	0	0.0306574	0.0645046	0.154432	0.122204
ENSMUSG00000021071	Trim9	chr12:70244532-70347614	0.0409582	0	0.337487	0.581761	0.382218	0.58519	0.302224	0.64114	0.052295	0.0488113	0.0439048	0.0537717	0.123923	0.0543795	0.134139	0.113173
ENSMUSG00000021072	Tmx1	chr12:70453094-70468040	22.3527	26.7724	24.1882	24.68	18.6637	20.2043	15.8289	18.4013	22.9225	24.5746	18.881	22.7067	18.509	22.9724	17.9401	22.3202
ENSMUSG00000021076	Actr10	chr12:70937856-70964718	24.0792	23.3858	20.503	19.9331	24.5923	20.5873	19.9139	22.2075	25.7397	19.5637	20.8372	24.3625	24.3321	27.2158	26.9448	20.9518
ENSMUSG00000021078	Tomm20l	chr12:71111444-71123221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021079	Timm9	chr12:71123172-71136684	14.7401	16.1637	11.8639	15.2785	12.8749	15.4454	15.5516	16.0892	27.2579	25.9893	17.0456	20.5945	16.2686	20.689	11.9094	14.8046
ENSMUSG00000021081	Serpina1f	chr12:103688043-103695529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021086	Ccdc175	chr12:72101299-72185029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021087	Rtn1	chr12:72211751-72409054	3.00443	1.8414	2.17675	2.26808	4.38188	2.20036	1.48441	1.91407	3.81747	3.47875	4.31663	5.09951	6.95462	5.64648	8.776	7.41739
ENSMUSG00000021090	Lrrc9	chr12:72441865-72530749	0.111496	0.24206	0.103164	0.190893	0.368843	0.325015	0.116882	0.334157	0.0948839	0.267003	0.417596	0.434271	0.48978	0.504757	0.220999	0.448819
ENSMUSG00000021091	Serpina3n	chr12:104406728-104414329	0.0412388	0.0239618	0	0.0271273	0	0	0	0	0	0	0	0	0	0	0.0886637	0
ENSMUSG00000021094	Dhrs7	chr12:72650352-72664909	3.23991	1.99998	1.96665	1.8192	3.18541	2.99566	1.96213	1.87509	1.38594	1.37758	1.23832	1.15632	2.32227	1.50118	2.64263	2.80216
ENSMUSG00000021095	Gsc	chr12:104471208-104473330	0.604143	0.312033	0.385558	0.13247	0.0278346	0.134956	0	0	2.14219	0.910732	0.554323	0.429421	0	0.0482259	0.0577293	0.319773
ENSMUSG00000021096	Ppm1a	chr12:72760740-72799819	35.8226	36.0987	32.4235	31.8426	36.8494	37.7984	34.726	33.1587	38.8136	38.5613	26.9102	31.1909	34.8057	36.9481	28.8783	36.3355
ENSMUSG00000021097	Clmn	chr12:104763116-104865076	4.44186	3.862	3.86129	3.69369	3.85239	2.96315	2.84718	3.24952	3.66421	3.91435	4.50328	4.0688	3.6133	5.2169	2.45417	3.69106
ENSMUSG00000021098	4930447C04Rik	chr12:72881108-72940774	0.16771	0.199705	0.141809	0.363425	0.122581	0.201621	0.121735	0.313665	0.110306	0.558499	0.0285434	0.275766	0.157365	0.185666	0.0557366	0.234412
ENSMUSG00000021099	Six6	chr12:72939891-72944899	0	0	0	0	0	0	0	0.0140824	0	0	0	0	0	0	0	0
ENSMUSG00000021102	Glrx5	chr12:105032687-105042906	17.3177	13.8748	15.9978	12.3887	16.3155	11.7844	15.5113	11.2058	26.1383	19.2597	19.5296	15.8018	18.2982	14.5651	14.49	12.3009
ENSMUSG00000021103	Mnat1	chr12:73123716-73273988	15.1206	12.4465	12.7258	9.17356	12.1452	11.6132	11.3009	10.6376	13.7351	10.2422	9.47276	10.0472	11.4629	12.2545	9.99388	10.1975
ENSMUSG00000021108	Prkch	chr12:73584796-73778185	1.1525	1.0603	5.18144	4.84884	6.01348	7.09598	11.1944	9.39609	3.27947	2.79018	2.09377	2.57704	3.51984	2.91521	2.50886	2.56535
ENSMUSG00000021109	Hif1a	chr12:73901374-73947530	43.695	48.763	44.2765	44.7959	35.3913	45.9228	37.3771	43.0828	27.7655	35.699	30.5937	36.2705	29.8678	39.9761	28.7341	36.3361
ENSMUSG00000021111	Papola	chr12:105784693-105838807	68.4353	82.9391	65.5637	66.1841	73.4664	70.4987	59.3568	68.997	80.7217	99.5274	69.7612	87.4836	76.6336	95.3751	60.1002	88.2197
ENSMUSG00000021112	Mpp5	chr12:78748925-78840714	16.0581	15.3336	11.5542	11.4805	5.95773	10.0851	8.36895	12.0575	8.82966	12.4385	8.91284	11.02	4.66594	10.4528	6.89619	8.45477
ENSMUSG00000021113	Snapc1	chr12:73964525-73988966	2.17817	2.55873	2.56163	4.21374	0.869881	3.80214	2.06614	5.50559	1.32318	2.12134	1.98261	3.29448	1.08805	2.83856	1.93913	2.54789
ENSMUSG00000021114	Atp6v1d	chr12:78840724-78861638	9.30786	8.09227	8.58967	8.79483	8.33512	8.21321	8.8617	8.35988	7.56542	7.43483	8.52581	8.05135	7.54519	8.17117	8.08462	6.61861
ENSMUSG00000021115	Vrk1	chr12:106010227-106077426	30.7091	31.6035	32.0529	31.421	30.9547	29.9365	27.0599	28.1949	41.2448	41.4616	35.7782	40.328	36.4202	43.8314	31.2424	35.4127
ENSMUSG00000021116	Eif2s1	chr12:78861818-78887010	40.7712	42.1803	33.2694	31.539	32.2469	31.645	31.4165	29.5131	63.8615	59.3956	44.0761	46.4105	33.1745	44.0893	28.4096	32.5943
ENSMUSG00000021118	Plek2	chr12:78888690-78906964	3.60255	2.87433	5.33845	4.5981	3.61193	5.62126	7.16257	5.70624	0.617729	0.317177	0.674908	0.687942	0.783343	1.15888	1.27165	1.17093
ENSMUSG00000021120	Pigh	chr12:79080663-79089651	8.04226	8.52089	7.58428	8.49693	5.7491	8.82326	6.47736	9.11321	5.14891	5.88169	4.71129	5.77147	6.10695	6.93222	5.5237	8.94336
ENSMUSG00000021123	Rdh12	chr12:79208913-79222665	1.3233	0.884228	0.707592	0.433783	1.09386	0.815852	0.883277	0.706545	0.715914	0.588507	1.2734	0.576885	1.07376	0.765605	1.17784	0.828793
ENSMUSG00000021124	Vti1b	chr12:79156016-79172667	29.7191	25.5044	24.7852	21.6864	25.4818	22.5869	25.4369	22.3179	32.024	27.3534	25.5778	24.0263	27.7127	21.4817	22.7465	19.4655
ENSMUSG00000021125	Arg2	chr12:79130776-79156301	0.357634	0.380973	0.684716	0.352883	0.370739	0.519284	0.285426	0.632562	0	0.105481	0.0196885	0	0.569868	0.128467	1.79414	0.892397
ENSMUSG00000021127	Zfp36l1	chr12:80107753-80113013	63.5281	73.2233	66.0612	82.6873	58.8128	73.4428	78.9844	81.6376	34.2888	51.117	49.2035	52.6044	41.1613	46.5131	42.9448	57.4596
ENSMUSG00000021130	Galnt16	chr12:80518276-80603898	2.40356	1.39973	8.00436	6.85017	4.95505	6.11885	6.2543	5.68592	1.88381	1.49785	0.989265	0.509056	0.606975	0.721494	0.45727	0.474591
ENSMUSG00000021131	Erh	chr12:80634021-80644341	37.6695	41.5852	37.8532	35.2368	44.5445	32.4215	37.9011	32.9735	51.2501	44.7813	47.2175	38.7953	50.1863	38.8047	35.202	34.2922
ENSMUSG00000021133	Susd6	chr12:80790509-80880835	5.78051	6.00248	11.6134	13.204	6.3216	11.8104	11.1037	9.4542	4.54718	5.86544	5.6049	6.84767	5.51343	6.94822	6.63297	8.64033
ENSMUSG00000021134	Srsf5	chr12:80945503-80950507	66.4133	97.8933	59.9778	144.741	110.492	122.312	56.501	133.248	72.9528	102.271	55.2547	115.712	101.088	133.321	52.6476	121.533
ENSMUSG00000021135	Slc10a1	chr12:80953182-80968705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021136	Smoc1	chr12:81026807-81186414	1.82495	2.79871	1.99734	1.17224	0.964715	1.66557	0.344783	0.443243	6.07724	7.31255	5.22187	3.15605	2.52406	3.73411	1.97638	3.52198
ENSMUSG00000021140	Pcnx	chr12:81860022-82000924	6.57033	9.83084	7.11249	8.90251	7.04232	9.23687	6.61733	8.94029	6.40436	10.4615	8.098	9.71058	6.96678	10.2694	8.26254	11.9682
ENSMUSG00000021143	Pacs2	chr12:113014507-113074401	18.368	18.7547	20.254	19.9624	23.6025	21.5469	22.7844	23.3417	13.684	17.1389	17.7524	20.4147	22.5899	21.3724	17.7191	23.6046
ENSMUSG00000021144	Mta1	chr12:113098277-113137206	76.7548	66.4809	67.5226	58.0929	80.8203	57.7099	69.5321	54.8734	95.3196	85.8529	98.9109	87.2614	100.877	86.448	86.4832	75.6929
ENSMUSG00000021147	Wdr37	chr13:8802967-8871909	6.26109	7.15846	4.14526	6.11453	3.962	6.35298	5.80561	7.19157	7.43391	8.97845	7.21684	10.0733	4.89617	9.08438	6.30048	11.0208
ENSMUSG00000021148	Gm9745	chr13:8941574-8948231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021149	Gtpbp4	chr13:8966330-8996083	11.7553	13.5989	10.6952	10.1616	8.77235	10.5406	10.3824	10.9788	17.0963	20.4255	13.3902	13.3359	9.00499	12.6854	8.50939	9.8069
ENSMUSG00000021156	Zmynd11	chr13:9684832-9765321	21.3479	31.6281	26.7939	39.4738	29.2227	37.3956	25.9087	39.577	13.7587	24.4488	15.5868	27.1668	25.7845	31.2771	24.5675	38.7563
ENSMUSG00000021171	Esyt2	chr12:116281195-116391050	8.97096	9.90395	7.91061	9.36886	9.52623	10.2524	9.6091	12.5145	8.3301	9.26802	7.8674	10.4135	10.0607	11.1209	9.972	11.9006
ENSMUSG00000021175	Cdca7l	chr12:117843514-117878706	37.2722	37.0335	45.207	40.015	44.7076	46.2104	56.3372	51.1341	22.2716	23.174	24.494	24.0344	18.5039	22.0291	9.68788	13.6301
ENSMUSG00000021176	Efcab11	chr12:99693044-99884412	3.62211	3.78454	3.96131	4.36452	4.72154	4.19	3.30955	3.85197	3.55276	3.06277	3.90517	5.34311	3.945	4.87986	3.71541	4.44211
ENSMUSG00000021177	Tdp1	chr12:99884536-99955219	25.0436	22.1603	25.3181	21.1762	29.8033	22.6608	24.526	20.9824	29.5769	27.6262	30.6931	25.5674	31.3077	26.7838	27.1495	25.2616
ENSMUSG00000021178	Psmc1	chr12:100110153-100123405	142.254	122.042	116.636	90.7957	117.175	90.0974	98.7703	80.018	169.659	150.627	155.19	124.652	136.761	124.991	115.138	102.925
ENSMUSG00000021179	Nrde2	chr12:100125451-100159653	8.46389	8.42965	8.97371	8.7191	7.97357	10.3654	9.7256	9.39646	9.59615	8.23979	9.4057	8.07351	8.80854	8.75441	9.98877	8.76118
ENSMUSG00000021180	Rps6ka5	chr12:100548438-100725120	1.78	2.08892	1.26431	1.8673	1.28173	2.99433	1.65587	2.44806	1.06569	1.73092	0.804126	1.59871	1.36358	2.0593	1.48075	2.9853
ENSMUSG00000021182	Ccdc88c	chr12:100911522-101029056	6.70401	9.10848	8.92693	10.4231	6.23572	10.3914	7.94942	10.2477	0.465804	0.625793	0.803357	0.957635	1.33617	1.23098	0.868707	1.16744
ENSMUSG00000021185	Dglucy	chr12:100779056-100875399	0	0	0.0474909	0.0190349	0.132689	0.165578	0.360149	0.304755	0	0	0.0286736	0.0183614	0.0658784	0	0.322133	0.11817
ENSMUSG00000021186	Fbln5	chr12:101746564-101819055	0.466689	0.0834368	8.34064	9.90734	37.6691	35.7362	37.1705	36.5412	1.45038	0.972843	1.39737	0.689326	2.88525	1.93464	10.0146	4.05435
ENSMUSG00000021187	Tc2n	chr12:101645442-101718523	0.246269	0.21504	0.25226	0.6644	0.227457	0.989963	0.450322	0.641428	0	0.00949132	0.0202849	0	0.0279586	0.0231192	0	0
ENSMUSG00000021188	Trip11	chr12:101834042-101913267	2.37905	4.59416	3.00249	5.07069	2.3386	5.17342	3.22612	5.68038	1.50455	3.37711	2.12385	3.28446	2.07544	3.37657	2.3152	4.4824
ENSMUSG00000021189	Atxn3	chr12:101918900-101958246	3.3358	5.50371	4.03706	6.89	4.34418	7.32023	5.03169	7.92314	2.18125	3.98628	2.5688	4.48975	1.70113	4.92557	2.09635	4.51077
ENSMUSG00000021190	Lgmn	chr12:102394083-102439813	20.8692	16.0751	25.2988	20.2001	23.227	20.809	24.7088	18.7187	15.6745	14.1434	15.776	16.0178	24.0799	19.2486	31.6137	22.0727
ENSMUSG00000021192	Golga5	chr12:102469134-102497907	9.9113	13.2182	8.84327	13.6464	10.3266	12.9756	9.33584	12.4136	5.32983	10.545	6.24556	10.3341	10.3946	11.0707	7.49279	12.5167
ENSMUSG00000021193	Pitrm1	chr13:6548148-6580515	50.8675	46.6256	40.2463	42.0062	68.7421	44.7582	43.8787	40.7421	57.1601	59.5495	75.4688	88.2998	95.2855	116.174	28.9308	42.9736
ENSMUSG00000021194	Chga	chr12:102554968-102565028	0.406826	0.262651	0.222542	0.327083	0.281155	0.272635	0.432913	0.179892	0.346208	0.106658	0.104518	0.12852	0.0617382	0	0.174935	0.0922857
ENSMUSG00000021196	Pfkp	chr13:6579767-6648777	1.6795	1.9142	0.839722	0.886971	1.02833	0.56454	0.848625	0.578958	4.83817	3.58035	2.87477	2.79158	3.67274	3.39604	5.97935	4.59682
ENSMUSG00000021198	Unc79	chr12:102948858-103184065	0.358265	0.562286	0.193411	0.173104	0.190072	0.0881668	0.0604023	0.174542	0.0279809	0	0.0545946	0.0816536	0.112159	0.0314899	0.004703	0.0074448
ENSMUSG00000021200	Asb2	chr12:103321141-103356001	0	0.0216626	0	0.0245242	0.0463788	0	0.0324597	0.024728	0	0	0.0615748	0	0.254605	0.10714	0.160317	0.152233
ENSMUSG00000021203	Otub2	chr12:103388681-103406350	3.48175	2.09099	2.05193	2.13792	2.76304	2.10507	3.18928	1.49686	3.29496	3.09045	3.25385	3.69339	3.61037	3.99178	3.34545	3.96327
ENSMUSG00000021207	Akr1c21	chr13:4574074-4586541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021208	Ifi27l2b	chr12:103450897-103457223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021209	Ppp4r4	chr12:103532282-103613831	0.720735	1.28025	0.478774	1.35012	0.387841	0.618774	0.443249	0.833841	0.983651	1.76128	0.665727	1.29894	0.800961	1.18243	0.729739	1.09565
ENSMUSG00000021210	Akr1c6	chr13:4434305-4457877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021211	Akr1c12	chr13:4268175-4279433	0	0	0	0	0	0	0	0.0895419	0.0287211	0.0398169	0.044592	0.0959566	0.0307304	0.0484936	0	0
ENSMUSG00000021213	Akr1c13	chr13:4191149-4205596	0.33723	0.0391896	0.166025	0.0887333	0.755109	0.180797	0.411052	0.313148	0.430474	0.119356	0.311897	0.623224	0.890475	0.581462	0.783051	0.826184
ENSMUSG00000021214	Akr1c18	chr13:4132614-4150654	0	0	0	0	0	0	0.0335908	0	0	0	0	0	0	0	0	0
ENSMUSG00000021215	Net1	chr13:3882017-3918220	26.7791	27.5217	32.2481	28.4185	32.4017	30.3481	47.4865	39.4788	28.6389	28.9578	26.4219	27.2921	27.8701	27.2712	29.7055	30.3659
ENSMUSG00000021216	Tubal3	chr13:3924694-3935277	0	0	0.0225585	0	0	0	0.0119682	0	0	0	0	0	0.0125165	0	0	0
ENSMUSG00000021217	Tshz3	chr7:36698117-36773553	1.40248	1.71713	1.09598	1.49367	1.5231	1.76786	0.959406	0.775192	2.81327	5.91912	2.0295	2.75327	1.8623	1.87122	0.969214	1.40892
ENSMUSG00000021218	Gdi2	chr13:3538062-3567871	215.501	198.591	180.597	163.831	193.192	165.541	187.584	165.12	273.524	256.288	254.109	237.556	228.1	233.31	244.653	227.508
ENSMUSG00000021219	Rgs6	chr12:82588291-83162056	0	0	0.106788	0.0100198	0.160758	0.393004	0.369952	0.207382	0	0	0.013845	0.144693	0.098955	0.233654	0.370797	0.242864
ENSMUSG00000021221	Dpf3	chr12:83213744-83487716	1.19187	1.58229	0	0.130122	0.0601265	0.214178	0.171369	0.103208	0.959509	1.10261	0.316387	0.110803	0.400107	0.436283	0.422092	0.55666
ENSMUSG00000021222	Dcaf4	chr12:83520465-83541920	12.2214	11.5295	13.2661	14.6533	13.736	16.5083	19.5681	17.1141	7.86391	5.92607	7.94321	7.78082	9.84214	9.35148	10.4726	9.52124
ENSMUSG00000021223	Papln	chr12:83763633-83792382	0.139854	0.0812623	0.50822	0.448221	1.4179	1.41713	3.42325	2.62248	0.0425044	0.0589252	0.00659653	0.0425994	0.0454777	0	0.163237	0.0135908
ENSMUSG00000021224	Numb	chr12:83794033-83921934	19.348	24.2419	18.4419	26.3245	10.1589	19.7272	12.0766	16.156	8.08266	11.8736	12.8198	16.4161	10.1955	15.417	15.1088	16.4241
ENSMUSG00000021226	Acot2	chr12:83987860-83993873	0.7752	0.990947	1.90823	1.37682	1.43042	1.58448	1.58608	1.69677	1.56678	1.14319	2.1765	1.37752	2.04696	1.67078	2.41669	3.16528
ENSMUSG00000021228	Acot3	chr12:84052143-84060402	0.0918349	0.0320112	0	0.0302003	0	0	0	0	0	0.0541628	0.0606586	0.036295	0.0627038	0.0659661	0.0414809	0
ENSMUSG00000021234	Fam161b	chr12:84345308-84361833	0.508338	0.777035	0.627664	1.189	0.378864	0.800433	0.597091	0.769297	0.45789	0.80519	0.816135	0.902831	0.681086	1.17096	0.814233	1.16022
ENSMUSG00000021235	Coq6	chr12:84361656-84373796	14.7175	12.0136	11.2478	12.7475	14.0074	12.5573	15.4217	13.7115	16.3258	13.0694	14.892	13.5602	14.5191	13.6886	17.08	13.72
ENSMUSG00000021236	Entpd5	chr12:84373856-84409029	3.48818	3.30091	4.35359	3.11907	3.82954	2.98371	2.68302	2.73714	1.93852	2.11369	2.55458	2.51857	4.6125	3.65082	3.78754	4.29493
ENSMUSG00000021238	Aldh6a1	chr12:84430716-84451004	6.56094	7.15886	6.63685	6.01259	6.44832	7.73642	7.42377	9.41767	2.9302	3.23526	2.8289	3.70231	5.43815	5.27129	6.89151	7.56065
ENSMUSG00000021239	Vsx2	chr12:84569761-84595457	0	0	0	0	0.0217197	0	0	0	0.0222797	0	0	0	0	0	0	0.0178193
ENSMUSG00000021240	Abcd4	chr12:84602639-84617413	2.17492	2.82035	2.26131	4.23169	2.94575	3.7797	2.08616	3.34418	2.00458	2.88223	1.81428	3.78306	2.50061	3.0456	2.19908	3.82085
ENSMUSG00000021241	Isca2	chr12:84773250-84775085	11.0047	11.0038	11.1603	15.2895	15.4934	15.4918	12.9285	14.8411	17.4166	10.7156	15.2055	17.3455	19.7575	19.59	16.6304	17.3913
ENSMUSG00000021242	Npc2	chr12:84754561-84773152	42.5972	29.8183	55.8051	52.3757	54.6586	48.6555	50.3742	35.0134	43.6605	28.5974	42.6288	31.4332	51.0611	34.2546	69.7726	45.2652
ENSMUSG00000021243	Fcf1	chr12:84970896-84983303	47.8267	41.175	37.7879	39.7351	40.4261	42.8773	45.4836	38.3498	51.2128	42.014	39.7877	37.1755	43.4022	35.9985	42.6799	33.7405
ENSMUSG00000021244	Ylpm1	chr12:84996320-85070515	20.7764	23.2403	20.7632	24.8573	23.7241	22.4231	18.9016	24.0678	17.1006	23.4959	27.2437	24.6974	27.2688	24.8566	25.6198	26.441
ENSMUSG00000021245	Mlh3	chr12:85234519-85270599	2.70462	3.80167	3.29803	4.35298	3.60734	4.609	3.75905	5.45927	2.37438	3.18085	2.89022	3.69768	4.01998	4.12928	4.11905	5.3076
ENSMUSG00000021248	Tmed10	chr12:85342787-85374847	75.4683	55.0001	113.151	94.4533	67.8877	63.5206	61.9558	49.4432	59.8553	50.6596	63.3257	49.0233	59.4339	51.6561	60.8075	46.6536
ENSMUSG00000021250	Fos	chr12:85473889-85477273	0.807561	0.563081	0.728892	0.77027	13.947	0.622368	0.878876	0.615983	0.39516	0.28582	0.30676	0.287005	9.65099	0.46414	0.625054	0.384699
ENSMUSG00000021252	Erg28	chr12:85815447-85824550	29.7072	35.9189	32.2619	30.4952	29.7994	31.0336	30.3954	30.7152	26.0863	26.2857	25.4018	26.5499	26.2539	28.4566	22.6052	24.1311
ENSMUSG00000021253	Tgfb3	chr12:86056744-86079041	0.729646	0.526296	1.03224	0.926834	1.91964	1.09598	2.42058	1.95252	1.23115	1.1428	6.41589	6.2593	5.99077	5.80233	8.95806	8.42416
ENSMUSG00000021254	Gpatch2l	chr12:86241857-86291784	4.65216	4.25769	5.06609	5.15299	4.56705	5.25186	4.59823	5.05106	3.49445	4.26224	5.36332	6.20335	5.93581	5.96253	6.12927	7.24552
ENSMUSG00000021255	Esrrb	chr12:86361116-86521628	0.121712	0.165014	0.316242	0.241973	0.312006	0.662963	0.300242	0.309459	0.0811285	0.0358936	0.0469004	0.0144134	0.263801	0.184035	0.396063	0.390659
ENSMUSG00000021256	Vash1	chr12:86678699-86692091	5.23998	4.83345	4.05772	2.54209	5.18755	3.37991	4.53366	3.47556	7.99873	7.59221	7.63731	5.91272	10.9141	7.71733	12.9559	10.8093
ENSMUSG00000021257	Angel1	chr12:86700501-86726460	3.36046	2.63344	6.07708	4.56651	4.95954	4.4596	6.04404	5.61629	3.73461	3.16904	5.2214	3.81861	5.9284	4.38377	7.4912	6.04824
ENSMUSG00000021258	Ccnk	chr12:108179578-108203359	27.7351	27.1834	23.6018	23.2456	23.3798	19.9718	22.4892	19.5448	27.9893	28.8668	31.7457	31.1951	31.7028	28.5816	30.5604	25.2484
