gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2
ENSMUSG00000008206	Cers4	chr8:4493139-4531680	168	275	120	254	283	236	244	252	123	85	348	196	286	222	173	209
ENSMUSG00000008226	Scrn3	chr2:73312600-73337818	178	348	155	258	416	278	243	257	438	367	457	265	450	338	312	362
ENSMUSG00000008301	Phax	chr18:56562442-56587712	765	1184	922	891	1677	897	1778	952	2081	1335	2719	1017	1590	976	1713	867
ENSMUSG00000008305	Tle1	chr4:72117141-72200919	378	818	669	939	1749	738	1084	684	768	499	3059	1515	1630	1205	1941	1250
ENSMUSG00000008307	1700109H08Rik	chr5:3571672-3584356	0	4	1	10	0	2	3	7	0	6	3	11	0	4	0	3
ENSMUSG00000008318	Relt	chr7:100845846-100863446	136	317	298	590	994	893	422	365	190	135	286	224	195	180	119	86
ENSMUSG00000008333	Snrpb2	chr2:143063038-143072853	683	1247	746	870	1595	896	1351	1020	2137	1535	2146	1191	1485	1147	1354	1100
ENSMUSG00000008348	Ubc	chr5:125385964-125390202	1541	1189	920	1099	4466	1925	4479	1225	2807	942	2137	818	4211	1318	5170	1316
ENSMUSG00000008373	Prpf31	chr7:3629984-3642486	1436	2358	1600	1730	3771	1755	2996	1737	4118	2894	5358	2102	3894	1992	2740	1844
ENSMUSG00000008384	Sertad1	chr7:27486909-27490316	129	210	95	105	230	114	325	128	313	152	409	149	276	146	442	199
ENSMUSG00000008393	Carhsp1	chr16:8658579-8672155	1224	1544	1672	1760	3896	2040	3319	1866	3080	1548	5525	2360	4698	2441	4950	2892
ENSMUSG00000008398	Elk3	chr10:93247413-93311135	233	315	472	642	2113	941	1564	924	1828	1539	5444	2458	3353	2387	3923	2468
ENSMUSG00000008429	Herpud2	chr9:25108131-25151820	278	509	393	428	584	514	653	459	462	416	696	347	527	403	490	444
ENSMUSG00000008435	Rdh13	chr7:4425666-4445649	271	590	339	542	700	549	700	605	788	713	920	575	562	536	614	466
ENSMUSG00000008438	Adam21	chr12:81558583-81568474	1	3	3	4	2	4	1	3	0	4	4	2	1	3	1	2
ENSMUSG00000008450	Nutf2	chr8:105860579-105879330	498	888	514	576	960	603	755	535	1289	951	1346	706	875	672	891	529
ENSMUSG00000008461	Fut1	chr7:45617288-45621059	3	3	13	4	11	13	20	16	0	0	0	0	1	0	1	0
ENSMUSG00000008475	Arpc5	chr1:152766541-152775597	991	1472	1087	1164	2322	1380	2443	1494	2168	1162	2363	1144	1942	1132	2070	1161
ENSMUSG00000008482	Rnf151	chr17:24715838-24718057	3	8	0	7	3	4	4	3	2	10	3	4	0	6	3	2
ENSMUSG00000008489	Elavl2	chr4:91250762-91399984	94	182	107	175	104	108	91	82	119	112	115	42	94	43	92	91
ENSMUSG00000008496	Pou2f2	chr7:25087343-25132512	1	13	2	8	33	3	1	4	37	43	64	46	148	52	62	107
ENSMUSG00000008540	Mgst1	chr6:138140315-138156755	617	835	583	650	669	412	602	338	479	152	282	105	510	153	1010	472
ENSMUSG00000008575	Nfib	chr4:82290172-82705750	17	50	157	404	404	440	1001	976	41	96	230	228	447	341	1813	1155
ENSMUSG00000008590	Htr3b	chr9:48935007-48964990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008601	Rab25	chr3:88542028-88548300	209	233	278	284	377	253	631	251	9	2	20	7	8	0	3	2
ENSMUSG00000008604	Ubqln4	chr3:88553757-88569725	1797	3324	2348	2724	4823	2517	4392	2597	4089	3783	5879	2868	4727	2771	3680	2802
ENSMUSG00000008658	Rbfox1	chr16:5885354-7411526	2	17	6	10	18	17	29	22	1	4	2	2	9	9	33	20
ENSMUSG00000008668	Rps18	chr17:33951998-33955717	3972	4409	4920	3948	11647	4728	12614	4463	11516	3838	11161	2984	8564	2910	9598	3228
ENSMUSG00000008682	Rpl10	chrX:74270811-74273135	8707	13448	10450	10457	20019	10686	20749	11146	22454	13195	23116	9025	16292	8615	20420	9226
ENSMUSG00000008683	Rps15a	chr7:118104371-118116188	5241	9048	6275	7971	13382	8871	15000	9709	13523	7889	13827	6298	9428	6144	13332	7267
ENSMUSG00000008690	Ncaph2	chr15:89355718-89372826	2317	3672	2956	3146	6310	3402	5864	3337	5389	3259	7975	3110	5838	2939	5715	3051
ENSMUSG00000008730	Hipk1	chr3:103739814-103791563	912	2335	1188	2029	2962	2255	2984	2547	1695	2499	3087	2280	2888	2481	3007	3011
ENSMUSG00000008734	Gprc5b	chr7:118972046-118995211	431	670	1049	1154	2298	1508	3375	1621	679	483	1282	579	1360	710	1813	1007
ENSMUSG00000008763	Man1a2	chr3:100562207-100685503	1471	2992	1967	2785	3379	2714	3141	2806	2017	2537	2706	1649	2033	1751	1954	1890
ENSMUSG00000008789	Ceacam5	chr7:17713237-17761132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008813	Tppp2	chr14:51918424-51920700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008822	Acyp1	chr12:85272397-85288438	80	115	87	119	272	146	218	136	162	77	251	101	238	126	235	149
ENSMUSG00000008843	Cldn13	chr5:134914248-134915526	0	1	0	2	0	0	0	0	7	7	19	5	20	11	5	7
ENSMUSG00000008845	Cd163	chr6:124304655-124330527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008855	Hdac5	chr11:102194431-102230166	528	592	699	878	1913	1111	1824	1095	772	376	1798	722	1834	824	1957	1135
ENSMUSG00000008859	Rala	chr13:17880570-17944239	605	1227	783	969	1723	1032	1525	1060	1585	1227	1704	963	1376	1051	1598	1033
ENSMUSG00000008874	Clec3a	chr8:114418085-114425846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000008892	Vdac3	chr8:22577074-22593813	1022	1566	1049	1067	1868	1073	1728	961	2946	1793	2935	1289	2075	1305	2293	1272
ENSMUSG00000008932	Slc1a7	chr4:107968331-108013532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008958	Vps72	chr3:95111021-95123051	1414	1898	1727	1679	3777	1691	3169	1495	3707	1844	5960	2036	4541	1834	4613	1980
ENSMUSG00000008976	Gabpa	chr16:84834924-84863779	974	1942	995	1388	2148	1508	2185	1557	2267	1953	2546	1575	2052	1683	1836	1629
ENSMUSG00000008999	Bmp7	chr2:172868011-172940321	2226	3549	4914	5009	5492	4237	4513	3158	2376	1958	3988	1562	2008	1377	1638	1122
ENSMUSG00000009013	Dynll1	chr5:115297109-115300999	2101	3179	2891	2939	5172	2686	5150	2625	5751	2985	8882	3201	5450	2909	6316	3214
ENSMUSG00000009030	Pdcl	chr2:37350073-37359332	580	1185	623	960	1283	1000	1460	1064	1149	1001	1403	787	1054	872	1110	945
ENSMUSG00000009035	Tmem184b	chr15:79360683-79403569	1326	1971	1737	1908	2934	1844	2714	1652	1381	1073	2154	918	2028	1160	2214	1261
ENSMUSG00000009047	Gm5965	chr16:88777895-88778528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009070	Rsph14	chr10:74957476-75032586	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0
ENSMUSG00000009073	Nf2	chr11:4765844-4849536	1424	2497	1831	2447	4326	2302	4063	2572	3761	3160	5212	2587	4279	2561	3757	2726
ENSMUSG00000009075	Cabp7	chr11:4736891-4746778	3	4	45	54	11	10	4	1	0	0	1	1	0	2	0	0
ENSMUSG00000009076	Zmat5	chr11:4704677-4737669	201	254	283	244	553	228	423	162	542	213	730	187	580	172	532	231
ENSMUSG00000009079	Ewsr1	chr11:5069688-5099266	4436	8311	4940	7966	12296	7783	9862	7318	10193	9574	15843	8414	12693	8497	12352	8699
ENSMUSG00000009090	Ap1b1	chr11:4986823-5042791	1390	2172	1520	1356	3256	1613	3374	1607	3072	2005	4088	1425	3500	1627	3681	1717
ENSMUSG00000009092	Derl3	chr10:75893412-75895941	76	77	59	50	67	44	28	19	12	8	24	18	15	18	20	7
ENSMUSG00000009093	Gstt4	chr10:75814942-75822543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009097	Tbx1	chr16:18580978-18590671	2	5	55	95	594	412	1342	636	23	18	107	30	134	55	70	78
ENSMUSG00000009108	Gnat2	chr3:108092788-108101432	15	13	8	15	24	10	19	12	22	18	15	7	18	13	2	8
ENSMUSG00000009112	Bcl2l13	chr6:120836211-120892842	1660	2621	1895	1891	3839	2170	4171	2178	3996	2854	5371	2333	4195	2420	3942	2435
ENSMUSG00000009114	2610028H24Rik	chr10:76449080-76461110	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000009115	Spatc1l	chr10:76562271-76570201	0	1	0	1	1	1	2	0	0	0	0	0	1	0	0	0
ENSMUSG00000009145	Dqx1	chr6:83057843-83067318	10	32	9	69	15	35	13	62	4	26	3	15	2	15	5	15
ENSMUSG00000009185	Ccl8	chr11:82115184-82116799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009207	Lnpk	chr2:74520290-74579379	167	360	147	299	618	287	250	264	534	619	673	712	1460	1182	1382	1892
ENSMUSG00000009210	Prr29	chr11:106365471-106377558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009214	Mymk	chr2:27061635-27072179	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0
ENSMUSG00000009216	Fam163b	chr2:27110379-27142491	21	23	134	85	223	305	283	130	4	11	117	57	23	30	17	10
ENSMUSG00000009246	Trpm5	chr7:143069152-143094642	0	1	0	1	3	2	7	3	0	0	4	4	14	8	117	35
ENSMUSG00000009248	Ascl2	chr7:142966828-142969264	2	4	3	3	3	0	9	1	8	2	9	3	2	2	5	2
ENSMUSG00000009281	Rarres2	chr6:48569695-48572789	15	6	0	1	0	1	4	0	80	38	2	1	2	0	1	1
ENSMUSG00000009291	Pttg1ip	chr10:77581719-77598732	838	1240	1133	1196	1849	1205	1996	1156	1069	670	1439	665	1445	701	1652	932
ENSMUSG00000009292	Trpm2	chr10:77907721-77969854	10	15	8	23	26	8	20	20	3	3	8	2	10	3	12	5
ENSMUSG00000009293	Ube2g2	chr10:77622274-77645993	469	922	589	688	1585	734	1258	717	1681	1108	1781	879	1554	917	1316	877
ENSMUSG00000009350	Mpo	chr11:87793580-87804413	3	0	0	5	12	1	2	0	20	5	153	51	71	43	44	24
ENSMUSG00000009356	Lpo	chr11:87806427-87828289	1	1	8	4	7	1	2	4	0	1	3	0	1	0	3	1
ENSMUSG00000009376	Met	chr6:17463799-17573980	1570	2818	980	1115	528	557	542	457	720	238	62	53	89	110	105	62
ENSMUSG00000009378	Slc16a12	chr19:34668402-34747289	86	135	243	389	391	477	192	264	72	66	9	4	10	9	1	4
ENSMUSG00000009394	Syn2	chr6:115134901-115282006	1	3	1	1	48	3	7	2	3	2	4	9	115	56	68	91
ENSMUSG00000009406	Elk1	chrX:20933394-20950608	371	473	464	523	1129	548	910	527	798	577	1381	680	1229	691	1185	825
ENSMUSG00000009418	Nav1	chr1:135434579-135607295	1250	2185	1180	1441	2833	1645	3194	2256	2884	2692	4753	1927	3101	1945	2761	2137
ENSMUSG00000009470	Tnpo1	chr13:98839018-98926384	4083	9858	3778	6360	7408	6336	6218	6107	9516	11682	9926	7209	7054	7074	5504	6922
ENSMUSG00000009471	Myod1	chr7:46376473-46379099	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000009487	Otog	chr7:46240986-46311434	2	9	2	8	5	4	6	2	0	0	4	0	0	0	6	5
ENSMUSG00000009535	Rnmt	chr18:68300354-68324852	716	1412	628	952	1281	1023	1137	933	1989	1684	1775	1111	1161	955	1016	948
ENSMUSG00000009545	Kcnq1	chr7:143106361-143427042	3	5	4	3	0	1	0	1	38	21	34	13	50	30	34	30
ENSMUSG00000009549	Srp14	chr2:118475849-118479711	623	1084	761	920	1527	859	1403	781	1907	1006	1818	859	1432	844	1286	806
ENSMUSG00000009551	6330409D20Rik	chr2:32732619-32741016	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
ENSMUSG00000009555	Cdk9	chr2:32707437-32712784	809	1287	998	1100	2061	1231	2050	1181	2109	1536	2829	1220	1947	1230	1603	1147
ENSMUSG00000009563	Tor2a	chr2:32757233-32762244	373	416	485	477	811	388	677	364	754	409	1153	418	822	422	820	476
ENSMUSG00000009566	Fpgs	chr2:32682608-32704145	313	545	303	352	721	356	782	373	1000	744	1146	470	804	429	705	380
ENSMUSG00000009569	Mkl2	chr16:13256480-13417529	595	1334	854	1290	1525	1401	2032	1572	749	938	1610	844	1423	1007	1815	1452
ENSMUSG00000009575	Cbx5	chr15:103191543-103239816	7029	16122	8470	12412	17752	13143	16471	12967	15902	17618	26690	16511	18054	15815	18140	16315
ENSMUSG00000009580	Odam	chr5:87885028-87894174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009585	Apobec3	chr15:79891658-79908436	74	94	52	85	163	114	138	116	53	27	131	67	164	120	250	144
ENSMUSG00000009588	St6galnac1	chr11:116765024-116775507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009596	Taf7l	chrX:134460117-134476490	1	0	1	1	1	0	3	1	0	0	2	2	2	0	3	3
ENSMUSG00000009614	Sardh	chr2:27188392-27248337	2	10	9	5	26	10	9	16	16	9	147	68	139	51	191	75
ENSMUSG00000009621	Vav2	chr2:27262103-27427033	1096	2295	1338	1896	1277	1559	1476	1193	1120	1202	1731	1106	621	827	533	616
ENSMUSG00000009628	Tex15	chr8:33516737-33585582	17	30	7	114	216	31	12	43	47	114	108	119	357	237	414	572
ENSMUSG00000009630	Ppp2cb	chr8:33599624-33619441	1011	1663	1250	1478	2228	1386	2088	1225	2526	1621	2793	1259	1728	1208	1598	1065
ENSMUSG00000009633	G0s2	chr1:193272160-193273217	21	24	42	33	55	48	60	35	48	16	27	5	25	5	97	26
ENSMUSG00000009640	Dmap1	chr4:117674680-117682273	363	697	427	597	916	561	777	532	1183	745	1618	700	1182	626	1133	631
ENSMUSG00000009646	Pla2g12b	chr10:59403659-59421976	2	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0
ENSMUSG00000009647	Mcu	chr10:59446983-59616692	133	283	189	253	406	241	442	310	289	222	572	291	492	367	663	443
ENSMUSG00000009654	Oit3	chr10:59422957-59441778	4	10	27	22	76	51	167	94	30	4	6	6	13	3	8	3
ENSMUSG00000009670	Tex11	chrX:100838647-101059667	0	0	0	4	0	0	0	1	1	1	0	1	1	0	0	0
ENSMUSG00000009681	Bcr	chr10:75060591-75184921	2318	3613	3377	3391	5292	3315	4736	2859	1925	1758	4337	1615	2901	1664	2997	1899
ENSMUSG00000009687	Fxyd5	chr7:31032721-31042481	2	2	0	6	24	11	22	2	116	86	137	44	101	57	120	48
ENSMUSG00000009731	Kcnd1	chrX:7822288-7838280	179	358	179	194	140	150	107	79	69	50	83	54	75	48	63	59
ENSMUSG00000009733	Tfcp2	chr15:100498011-100552008	304	612	344	605	711	522	482	543	468	528	775	524	574	479	464	599
ENSMUSG00000009734	Pou6f2	chr13:18121097-18382041	36	46	237	479	209	387	54	72	1	0	8	1	7	3	6	1
ENSMUSG00000009739	Pou6f1	chr15:100575317-100599984	37	46	63	145	310	151	250	212	44	23	73	44	276	90	610	334
ENSMUSG00000009741	Ubp1	chr9:113930933-113977199	850	2107	905	2098	1809	1819	1627	1972	2032	2206	2183	1683	1590	1510	1346	1537
ENSMUSG00000009772	Nuak2	chr1:132316125-132333488	10	38	8	10	5	8	13	4	13	27	16	4	5	10	16	14
ENSMUSG00000009828	Ick	chr9:78109191-78172107	687	1322	880	1133	2322	1263	1843	1373	1984	1727	3310	1747	2667	1734	2735	2155
ENSMUSG00000009863	Sdhb	chr4:140961202-140979193	1012	1462	1218	1142	2810	1235	2555	1317	2998	1473	3793	1496	2847	1464	3171	1423
ENSMUSG00000009876	Cox4i2	chr2:152754172-152765037	409	517	624	586	637	410	612	256	103	32	180	54	310	79	590	176
ENSMUSG00000009894	Snap47	chr11:59407133-59451186	870	1390	1075	1107	2246	1171	2331	1332	1393	829	2289	827	2044	988	2018	1092
ENSMUSG00000009900	Wnt3a	chr11:59248032-59290752	6	13	8	4	49	26	443	115	0	0	0	0	2	0	1	0
ENSMUSG00000009905	Kdsr	chr1:106720458-106759727	233	419	227	461	551	543	473	509	228	238	277	234	295	209	287	313
ENSMUSG00000009907	Vps4b	chr1:106764070-106796728	991	2013	1083	1713	2089	1863	2319	1985	1820	1605	2111	1231	1543	1352	1572	1389
ENSMUSG00000009927	Rps25	chr9:44407138-44410427	4572	6253	5009	5182	11074	5557	12156	5774	12339	6195	12688	4252	8239	3965	9069	4277
ENSMUSG00000009941	Nxf2	chrX:134944527-134964754	3	1	3	2	3	5	0	4	5	5	5	9	6	7	7	12
ENSMUSG00000009995	Taz	chrX:74282696-74290151	272	506	287	629	755	598	634	632	438	381	534	426	474	360	494	431
ENSMUSG00000010021	Kif19a	chr11:114765387-114790739	1	2	2	3	2	4	0	0	2	0	3	2	6	0	0	1
ENSMUSG00000010025	Aldh3a2	chr11:61223416-61267185	183	314	155	286	416	263	324	285	359	271	494	261	617	354	646	462
ENSMUSG00000010044	Zmynd10	chr9:107547297-107551319	0	5	1	5	2	5	6	5	7	8	20	4	11	2	5	4
ENSMUSG00000010045	Tmem115	chr9:107533944-107538673	519	654	690	586	1185	570	1380	554	1180	606	1458	464	946	426	1354	441
ENSMUSG00000010047	Hyal2	chr9:107567944-107572779	1561	2014	2387	1987	3674	1995	3781	1789	2939	1514	4044	1405	2579	1258	2822	1300
ENSMUSG00000010048	Ifrd2	chr9:107587641-107593038	646	902	651	608	1306	565	1378	532	2362	1298	2057	740	1189	576	966	540
ENSMUSG00000010051	Hyal1	chr9:107576937-107580978	75	102	158	182	225	159	231	157	13	17	91	57	92	38	122	69
ENSMUSG00000010054	Tusc2	chr9:107563254-107566112	437	585	430	433	779	395	617	363	962	432	1016	411	805	406	609	384
ENSMUSG00000010057	Nprl2	chr9:107542225-107545706	129	247	164	241	347	265	345	263	240	194	401	207	328	243	313	294
ENSMUSG00000010064	Slc38a3	chr9:107650633-107669530	27	27	8	17	42	6	21	10	113	48	89	42	100	43	161	84
ENSMUSG00000010066	Cacna2d2	chr9:107399611-107529343	14	16	5	17	23	20	14	16	63	40	59	58	24	13	26	37
ENSMUSG00000010067	Rassf1	chr9:107551554-107562267	104	266	152	381	484	377	387	439	485	571	599	456	493	390	336	444
ENSMUSG00000010080	Epn3	chr11:94489598-94499974	414	560	421	363	593	412	722	330	17	6	52	15	83	32	157	67
ENSMUSG00000010086	Rnf112	chr11:61448441-61454106	5	4	1	0	1	0	0	0	3	1	0	0	1	1	3	2
ENSMUSG00000010095	Slc3a2	chr19:8706881-8723369	1621	2117	1430	1671	3661	1651	4894	2481	3077	1988	4424	1807	3045	1519	2870	1725
ENSMUSG00000010097	Nxf1	chr19:8757072-8772475	1399	3210	1554	3480	3709	2864	2829	2899	3709	3654	5428	3396	3904	3336	3585	3169
ENSMUSG00000010110	Stx5a	chr19:8741412-8756069	612	1090	845	1262	1633	1186	1286	1070	958	653	1758	954	1641	950	1543	1072
ENSMUSG00000010122	Slc47a1	chr11:61343400-61378345	0	2	4	3	5	3	12	4	3	4	1	1	6	2	4	3
ENSMUSG00000010136	Pifo	chr3:105996956-106014646	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000010142	Tnfrsf13b	chr11:61126754-61149372	0	3	3	3	26	14	15	7	4	8	8	16	16	6	27	16
ENSMUSG00000010154	Spire2	chr8:123332712-123369515	65	88	61	62	83	74	96	52	57	34	69	29	46	27	37	25
ENSMUSG00000010175	Prox1	chr1:190118034-190170714	42	83	27	61	49	74	108	97	47	69	40	21	66	36	33	44
ENSMUSG00000010205	Raver1	chr9:21074157-21092008	3340	4503	3706	3600	8563	3289	7182	3230	7954	5346	13750	4696	10370	5001	10399	4833
ENSMUSG00000010277	2610507B11Rik	chr11:78261751-78290623	3672	6182	3909	4638	8532	4897	7078	4768	7761	6418	10127	5294	8241	5362	6793	5593
ENSMUSG00000010290	AI597479	chr1:43098709-43115947	334	837	411	655	692	644	822	652	896	887	963	743	737	716	806	829
ENSMUSG00000010307	Tmem86a	chr7:47050600-47054777	39	44	55	66	113	65	110	63	140	50	203	92	150	98	337	134
ENSMUSG00000010311	Optc	chr1:133897198-133907999	1	2	2	4	0	4	4	1	1	2	43	12	0	3	7	2
ENSMUSG00000010342	Tex14	chr11:87405064-87555823	2	3	0	2	1	0	4	3	1	2	2	2	2	2	5	2
ENSMUSG00000010358	Ifi35	chr11:101448406-101458698	3	8	1	6	21	6	24	21	39	23	30	12	43	21	59	44
ENSMUSG00000010362	Rdm1	chr11:101627941-101636100	139	153	186	183	379	168	477	202	262	127	346	70	333	122	588	216
ENSMUSG00000010376	Nedd8	chr14:55662262-55672124	1249	1927	1518	1505	3336	1529	3331	1488	3167	1758	4226	1506	3281	1523	2861	1447
ENSMUSG00000010392	Gosr1	chr11:76726601-76763579	316	709	401	740	745	723	992	787	683	695	903	683	697	636	815	715
ENSMUSG00000010406	Mrpl52	chr14:54426908-54429756	508	580	641	512	1302	554	1320	530	1268	522	1498	387	891	365	1097	428
ENSMUSG00000010435	Spaca7	chr8:12573028-12600744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010453	Kansl3	chr1:36335729-36369181	722	1604	1040	1708	2320	1730	2122	1841	1368	1575	2641	1690	2106	1714	1670	1875
ENSMUSG00000010461	Eya4	chr10:23102962-23350786	20	50	10	16	19	11	13	28	143	173	32	24	37	30	172	135
ENSMUSG00000010476	Ebf3	chr7:137193672-137314445	46	80	4	14	39	58	10	16	389	422	214	116	650	464	544	634
ENSMUSG00000010505	Myt1	chr2:181763331-181827797	0	1	0	0	0	1	0	0	0	0	0	1	10	2	3	2
ENSMUSG00000010517	Faf1	chr4:109676587-109963960	860	1544	862	1103	1853	1175	1633	1164	2153	1659	2145	1163	1521	1143	1344	1075
ENSMUSG00000010529	Gm266	chr12:111484608-111485823	36	37	48	58	130	100	285	63	226	115	84	44	80	36	107	24
ENSMUSG00000010538	Tsacc	chr3:88282756-88296999	32	33	31	40	43	45	39	38	57	28	41	17	30	21	31	15
ENSMUSG00000010554	Mettl16	chr11:74770829-74828525	822	1514	863	1075	1656	1011	1425	984	2322	2010	2268	1168	1507	1134	1160	1050
ENSMUSG00000010592	Dazl	chr17:50279393-50293599	1	1	1	0	0	0	0	0	2	1	2	0	2	0	1	0
ENSMUSG00000010601	Apol7a	chr15:77388218-77399110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010607	Pigyl	chr9:22156845-22158358	81	90	135	90	312	124	315	143	226	89	385	123	357	138	378	155
ENSMUSG00000010608	Rbm25	chr12:83631235-83683123	1790	4642	1628	4087	3903	3518	3196	3712	3829	4591	4805	3706	4186	3715	3805	3614
ENSMUSG00000010609	Psen2	chr1:180227003-180263438	60	80	85	97	177	73	107	71	109	56	247	81	183	60	210	118
ENSMUSG00000010651	Acaa1b	chr9:119148022-119157093	4	7	2	7	13	3	18	5	0	1	16	8	19	11	25	6
ENSMUSG00000010660	Plcd1	chr9:119071526-119093502	183	249	505	571	724	538	718	457	140	68	835	431	461	313	551	354
ENSMUSG00000010663	Fads1	chr19:10182887-10196870	1878	3027	2060	2313	4603	2219	3191	2163	5632	3753	7573	3365	5764	3633	5950	3571
ENSMUSG00000010721	Lmbr1	chr5:29229801-29378390	117	253	165	214	260	263	351	267	174	149	253	194	225	158	182	216
ENSMUSG00000010751	Tnfrsf22	chr7:143634805-143649661	62	107	54	125	224	136	145	139	209	210	355	252	296	260	287	271
ENSMUSG00000010755	Cars	chr7:143557229-143600090	668	1331	724	989	1334	748	1042	707	2143	1757	2465	1135	1409	1015	978	855
ENSMUSG00000010760	Phlda2	chr7:143501544-143502993	48	45	2	5	39	7	16	7	54	30	31	23	139	48	125	49
ENSMUSG00000010796	Asz1	chr6:18050963-18109057	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ENSMUSG00000010797	Wnt2	chr6:17988939-18030585	79	57	3	17	12	6	18	11	276	112	0	0	0	1	11	0
ENSMUSG00000010803	Gabra1	chr11:42130938-42182930	2	2	0	4	1	3	1	0	2	2	3	0	5	0	27	8
ENSMUSG00000010825	Grid2ip	chr5:143357337-143392152	1	0	1	5	13	5	21	10	1	0	7	4	8	5	32	16
ENSMUSG00000010830	Kdelr3	chr15:79516410-79527739	48	74	79	88	133	86	163	77	124	37	79	43	90	57	198	61
ENSMUSG00000010841	1700006E09Rik	chr11:101984278-101992264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010911	Apip	chr2:103073674-103092644	137	174	155	136	404	176	265	158	549	281	769	273	610	324	701	370
ENSMUSG00000010914	Pdhx	chr2:103021074-103073513	243	487	313	382	699	435	554	395	883	657	928	573	835	505	863	549
ENSMUSG00000010936	Vac14	chr8:110618598-110720398	705	1089	792	748	1638	843	1463	756	1730	1360	2523	1004	1725	975	1280	853
ENSMUSG00000011008	Mcoln2	chr3:146149832-146195513	0	1	2	0	2	0	0	0	3	14	9	5	5	5	2	1
ENSMUSG00000011034	Slc5a1	chr5:33104218-33162870	1	11	0	1	8	0	0	1	0	0	4	5	12	5	11	9
ENSMUSG00000011096	Akt1s1	chr7:44848990-44855421	920	963	1044	853	2525	974	2658	995	2406	1046	2680	831	2402	853	2643	990
ENSMUSG00000011114	Tbrg1	chr9:37648762-37657312	1364	1944	1464	1532	2502	1595	2801	1411	3478	1806	3430	1314	2154	1295	2779	1144
ENSMUSG00000011118	Panx3	chr9:37659901-37669235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000011148	Adssl1	chr12:112620044-112641360	62	94	35	22	49	24	38	21	50	18	54	13	173	42	236	129
ENSMUSG00000011154	Cfap161	chr7:83774100-83794880	0	0	0	0	1	1	0	1	1	0	0	2	4	1	0	0
ENSMUSG00000011158	Brf1	chr12:112960084-113000704	378	767	520	890	1361	896	1199	1077	851	753	1552	836	1318	795	1138	973
ENSMUSG00000011171	Vipr2	chr12:116077727-116146261	15	25	7	15	30	15	15	8	23	20	23	20	69	38	71	56
ENSMUSG00000011179	Odc1	chr12:17544793-17551084	4439	7983	6004	6690	9024	6840	6474	4248	14569	8503	9032	4524	5223	3980	4019	3114
ENSMUSG00000011254	Thg1l	chr11:45946842-45955494	273	485	317	333	755	443	676	343	723	475	851	365	672	446	671	421
ENSMUSG00000011256	Adam19	chr11:46055991-46147343	676	1212	847	1224	1181	869	435	480	1130	871	1806	934	1356	954	1526	1034
ENSMUSG00000011257	Pabpc4	chr4:123282824-123298925	2056	2817	1835	1914	4249	1969	3580	1890	8048	5131	5348	2327	3669	2098	3441	1882
ENSMUSG00000011263	Exoc3l2	chr7:19463330-19496762	35	47	11	22	27	10	31	13	447	246	471	140	247	143	309	138
ENSMUSG00000011267	Zfp296	chr7:19577286-19580656	8	15	18	26	9	10	29	12	7	7	10	3	4	3	5	3
ENSMUSG00000011305	Plin5	chr17:56111600-56117596	15	25	9	10	10	6	6	5	0	1	3	2	2	1	0	1
ENSMUSG00000011306	Sugp1	chr8:70042812-70072347	610	939	740	764	1518	842	1370	796	1182	796	1945	682	1444	736	1583	711
ENSMUSG00000011349	Dmrtc2	chr7:24870056-24877651	1	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0
